Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,1244.0,1275.0,1242.0999755859375,1260.5,1260.5,406198
2021-01-04,1263.0,1285.0,1262.1500244140625,1282.050048828125,1282.050048828125,332674
2021-01-05,1279.0,1365.9000244140625,1260.449951171875,1337.199951171875,1337.199951171875,690580
2021-01-06,1337.199951171875,1349.9000244140625,1280.0,1290.550048828125,1290.550048828125,411809
2021-01-07,1295.0,1313.5,1275.0,1279.800048828125,1279.800048828125,249402
2021-01-08,1282.0,1301.8499755859375,1270.5,1280.4000244140625,1280.4000244140625,326480
2021-01-11,1290.0,1303.9000244140625,1273.3499755859375,1298.449951171875,1298.449951171875,204074
2021-01-12,1306.9000244140625,1320.050048828125,1278.0,1283.050048828125,1283.050048828125,440596
2021-01-13,1285.0,1291.550048828125,1273.0,1281.1500244140625,1281.1500244140625,492339
2021-01-14,1280.4000244140625,1287.449951171875,1254.300048828125,1265.1500244140625,1265.1500244140625,276643
2021-01-15,1266.0,1270.0,1248.0,1256.5,1256.5,167836
2021-01-18,1257.0,1258.949951171875,1212.0,1226.25,1226.25,254770
2021-01-19,1225.0,1242.0,1220.449951171875,1235.199951171875,1235.199951171875,283539
2021-01-20,1237.0,1247.25,1207.25,1211.949951171875,1211.949951171875,362529
2021-01-21,1220.0999755859375,1225.1500244140625,1175.0,1183.9000244140625,1183.9000244140625,542336
2021-01-22,1185.0,1190.9000244140625,1132.5,1143.25,1143.25,447812
2021-01-25,1150.699951171875,1161.300048828125,1125.050048828125,1145.300048828125,1145.300048828125,192923
2021-01-27,1145.5,1158.550048828125,1122.6500244140625,1131.0999755859375,1131.0999755859375,345588
2021-01-28,1129.0,1158.9000244140625,1120.1500244140625,1139.25,1139.25,404772
2021-01-29,1175.0,1193.75,1136.449951171875,1159.25,1159.25,979050
